1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: 0D00000037AFBD21
Is Mission Active?  true
Mission Start:  Sun Aug 30 14:05:00 PDT 2020
Sample Rate:  Every 240 minute(s)
Number of Mission Samples:  979
Total Samples:  15706
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has NOT occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 �C
Low Temperature Alarm:  -40 �C

Date/Time,Unit,Value
12/13/20 9:05:00 AM,C,6.5
12/13/20 1:05:00 PM,C,8
12/13/20 5:05:00 PM,C,7
12/13/20 9:05:00 PM,C,6.5
12/14/20 1:05:00 AM,C,6
12/14/20 5:05:00 AM,C,6
12/14/20 9:05:00 AM,C,6.5
12/14/20 1:05:00 PM,C,10
12/14/20 5:05:00 PM,C,8
12/14/20 9:05:00 PM,C,6.5
12/15/20 1:05:00 AM,C,6
12/15/20 5:05:00 AM,C,6
12/15/20 9:05:00 AM,C,6.5
12/15/20 1:05:00 PM,C,8
12/15/20 5:05:00 PM,C,8
12/15/20 9:05:00 PM,C,7.5
12/16/20 1:05:00 AM,C,7
12/16/20 5:05:00 AM,C,6.5
12/16/20 9:05:00 AM,C,6.5
12/16/20 1:05:00 PM,C,7
12/16/20 5:05:00 PM,C,7.5
12/16/20 9:05:00 PM,C,7.5
12/17/20 1:05:00 AM,C,7.5
12/17/20 5:05:00 AM,C,6.5
12/17/20 9:05:00 AM,C,6
12/17/20 1:05:00 PM,C,7
12/17/20 5:05:00 PM,C,7
12/17/20 9:05:00 PM,C,6.5
12/18/20 1:05:00 AM,C,6.5
12/18/20 5:05:00 AM,C,6
12/18/20 9:05:00 AM,C,6
12/18/20 1:05:00 PM,C,9.5
12/18/20 5:05:00 PM,C,7.5
12/18/20 9:05:00 PM,C,7.5
12/19/20 1:05:00 AM,C,7.5
12/19/20 5:05:00 AM,C,7.5
12/19/20 9:05:00 AM,C,8
12/19/20 1:05:00 PM,C,8.5
12/19/20 5:05:00 PM,C,8.5
12/19/20 9:05:00 PM,C,9
12/20/20 1:05:00 AM,C,9
12/20/20 5:05:00 AM,C,9.5
12/20/20 9:05:00 AM,C,10
12/20/20 1:05:00 PM,C,10
12/20/20 5:05:00 PM,C,10.5
12/20/20 9:05:00 PM,C,10.5
12/21/20 1:05:00 AM,C,10.5
12/21/20 5:05:00 AM,C,10.5
12/21/20 9:05:00 AM,C,10.5
12/21/20 1:05:00 PM,C,12.5
12/21/20 5:05:00 PM,C,10.5
12/21/20 9:05:00 PM,C,8.5
12/22/20 1:05:00 AM,C,7.5
12/22/20 5:05:00 AM,C,6
12/22/20 9:05:00 AM,C,6
12/22/20 1:05:00 PM,C,9
12/22/20 5:05:00 PM,C,7.5
12/22/20 9:05:00 PM,C,5.5
12/23/20 1:05:00 AM,C,4.5
12/23/20 5:05:00 AM,C,3.5
12/23/20 9:05:00 AM,C,3.5
12/23/20 1:05:00 PM,C,5
12/23/20 5:05:00 PM,C,4.5
12/23/20 9:05:00 PM,C,3.5
12/24/20 1:05:00 AM,C,3
12/24/20 5:05:00 AM,C,2.5
12/24/20 9:05:00 AM,C,2.5
12/24/20 1:05:00 PM,C,6
12/24/20 5:05:00 PM,C,5.5
12/24/20 9:05:00 PM,C,4
12/25/20 1:05:00 AM,C,3.5
12/25/20 5:05:00 AM,C,4
12/25/20 9:05:00 AM,C,4
12/25/20 1:05:00 PM,C,6
12/25/20 5:05:00 PM,C,6.5
12/25/20 9:05:00 PM,C,6.5
12/26/20 1:05:00 AM,C,6.5
12/26/20 5:05:00 AM,C,6
12/26/20 9:05:00 AM,C,6
12/26/20 1:05:00 PM,C,7.5
12/26/20 5:05:00 PM,C,7
12/26/20 9:05:00 PM,C,6
12/27/20 1:05:00 AM,C,5
12/27/20 5:05:00 AM,C,4.5
12/27/20 9:05:00 AM,C,5
12/27/20 1:05:00 PM,C,10
12/27/20 5:05:00 PM,C,7.5
12/27/20 9:05:00 PM,C,5.5
12/28/20 1:05:00 AM,C,4.5
12/28/20 5:05:00 AM,C,3.5
12/28/20 9:05:00 AM,C,3
12/28/20 1:05:00 PM,C,8.5
12/28/20 5:05:00 PM,C,6
12/28/20 9:05:00 PM,C,4
12/29/20 1:05:00 AM,C,3
12/29/20 5:05:00 AM,C,2.5
12/29/20 9:05:00 AM,C,2.5
12/29/20 1:05:00 PM,C,4.5
12/29/20 5:05:00 PM,C,4.5
12/29/20 9:05:00 PM,C,4
12/30/20 1:05:00 AM,C,4.5
12/30/20 5:05:00 AM,C,5
12/30/20 9:05:00 AM,C,5
12/30/20 1:05:00 PM,C,5.5
12/30/20 5:05:00 PM,C,5.5
12/30/20 9:05:00 PM,C,6
12/31/20 1:05:00 AM,C,5.5
12/31/20 5:05:00 AM,C,6
12/31/20 9:05:00 AM,C,6
12/31/20 1:05:00 PM,C,7.5
12/31/20 5:05:00 PM,C,7.5
12/31/20 9:05:00 PM,C,7
1/1/21 1:05:00 AM,C,7
1/1/21 5:05:00 AM,C,6.5
1/1/21 9:05:00 AM,C,7
1/1/21 1:05:00 PM,C,8.5
1/1/21 5:05:00 PM,C,7.5
1/1/21 9:05:00 PM,C,7
1/2/21 1:05:00 AM,C,7
1/2/21 5:05:00 AM,C,7
1/2/21 9:05:00 AM,C,7
1/2/21 1:05:00 PM,C,7.5
1/2/21 5:05:00 PM,C,7.5
1/2/21 9:05:00 PM,C,7.5
1/3/21 1:05:00 AM,C,7.5
1/3/21 5:05:00 AM,C,7.5
1/3/21 9:05:00 AM,C,7
1/3/21 1:05:00 PM,C,9.5
1/3/21 5:05:00 PM,C,9
1/3/21 9:05:00 PM,C,8.5
1/4/21 1:05:00 AM,C,8.5
1/4/21 5:05:00 AM,C,8.5
1/4/21 9:05:00 AM,C,8.5
1/4/21 1:05:00 PM,C,8.5
1/4/21 5:05:00 PM,C,8
1/4/21 9:05:00 PM,C,7
1/5/21 1:05:00 AM,C,6.5
1/5/21 5:05:00 AM,C,5.5
1/5/21 9:05:00 AM,C,5
1/5/21 1:05:00 PM,C,6.5
1/5/21 5:05:00 PM,C,6.5
1/5/21 9:05:00 PM,C,6.5
1/6/21 1:05:00 AM,C,6.5
1/6/21 5:05:00 AM,C,6.5
1/6/21 9:05:00 AM,C,6.5
1/6/21 1:05:00 PM,C,7.5
1/6/21 5:05:00 PM,C,7.5
1/6/21 9:05:00 PM,C,7
1/7/21 1:05:00 AM,C,7
1/7/21 5:05:00 AM,C,6.5
1/7/21 9:05:00 AM,C,6
1/7/21 1:05:00 PM,C,9
1/7/21 5:05:00 PM,C,8
1/7/21 9:05:00 PM,C,6.5
1/8/21 1:05:00 AM,C,6
1/8/21 5:05:00 AM,C,6
1/8/21 9:05:00 AM,C,6
1/8/21 1:05:00 PM,C,6.5
1/8/21 5:05:00 PM,C,6.5
1/8/21 9:05:00 PM,C,5
1/9/21 1:05:00 AM,C,4
1/9/21 5:05:00 AM,C,3.5
1/9/21 9:05:00 AM,C,4
1/9/21 1:05:00 PM,C,9
1/9/21 5:05:00 PM,C,8
1/9/21 9:05:00 PM,C,6
1/10/21 1:05:00 AM,C,6
1/10/21 5:05:00 AM,C,6
1/10/21 9:05:00 AM,C,6.5
1/10/21 1:05:00 PM,C,10
1/10/21 5:05:00 PM,C,8.5
1/10/21 9:05:00 PM,C,7.5
1/11/21 1:05:00 AM,C,6.5
1/11/21 5:05:00 AM,C,6
1/11/21 9:05:00 AM,C,6
1/11/21 1:05:00 PM,C,8.5
1/11/21 5:05:00 PM,C,8
1/11/21 9:05:00 PM,C,8
1/12/21 1:05:00 AM,C,8.5
1/12/21 5:05:00 AM,C,9
1/12/21 9:05:00 AM,C,10
1/12/21 1:05:00 PM,C,10.5
1/12/21 5:05:00 PM,C,10.5
1/12/21 9:05:00 PM,C,11
1/13/21 1:05:00 AM,C,12
1/13/21 5:05:00 AM,C,9.5
1/13/21 9:05:00 AM,C,8.5
1/13/21 1:05:00 PM,C,13
1/13/21 5:05:00 PM,C,11
1/13/21 9:05:00 PM,C,8.5
1/14/21 1:05:00 AM,C,7.5
1/14/21 5:05:00 AM,C,6.5
1/14/21 9:05:00 AM,C,6.5
1/14/21 1:05:00 PM,C,12.5
1/14/21 5:05:00 PM,C,10.5
1/14/21 9:05:00 PM,C,8.5
1/15/21 1:05:00 AM,C,7.5
1/15/21 5:05:00 AM,C,7.5
1/15/21 9:05:00 AM,C,8
1/15/21 1:05:00 PM,C,9
1/15/21 5:05:00 PM,C,9.5
1/15/21 9:05:00 PM,C,9
1/16/21 1:05:00 AM,C,8
1/16/21 5:05:00 AM,C,7
1/16/21 9:05:00 AM,C,7
1/16/21 1:05:00 PM,C,11.5
1/16/21 5:05:00 PM,C,10
1/16/21 9:05:00 PM,C,8.5
1/17/21 1:05:00 AM,C,7.5
1/17/21 5:05:00 AM,C,7
1/17/21 9:05:00 AM,C,7.5
1/17/21 1:05:00 PM,C,10.5
1/17/21 5:05:00 PM,C,10
1/17/21 9:05:00 PM,C,7.5
1/18/21 1:05:00 AM,C,6.5
1/18/21 5:05:00 AM,C,5.5
1/18/21 9:05:00 AM,C,5.5
1/18/21 1:05:00 PM,C,8
1/18/21 5:05:00 PM,C,7.5
1/18/21 9:05:00 PM,C,6
1/19/21 1:05:00 AM,C,4.5
1/19/21 5:05:00 AM,C,3.5
1/19/21 9:05:00 AM,C,3.5
1/19/21 1:05:00 PM,C,9.5
1/19/21 5:05:00 PM,C,8
1/19/21 9:05:00 PM,C,5.5
1/20/21 1:05:00 AM,C,4
1/20/21 5:05:00 AM,C,3.5
1/20/21 9:05:00 AM,C,3
1/20/21 1:05:00 PM,C,7.5
1/20/21 5:05:00 PM,C,6.5
1/20/21 9:05:00 PM,C,5.5
1/21/21 1:05:00 AM,C,5.5
1/21/21 5:05:00 AM,C,5
1/21/21 9:05:00 AM,C,5.5
1/21/21 1:05:00 PM,C,7
1/21/21 5:05:00 PM,C,7
1/21/21 9:05:00 PM,C,6.5
1/22/21 1:05:00 AM,C,6
1/22/21 5:05:00 AM,C,6
1/22/21 9:05:00 AM,C,5.5
1/22/21 1:05:00 PM,C,6
1/22/21 5:05:00 PM,C,6.5
1/22/21 9:05:00 PM,C,6
1/23/21 1:05:00 AM,C,4.5
1/23/21 5:05:00 AM,C,4
1/23/21 9:05:00 AM,C,4.5
1/23/21 1:05:00 PM,C,7
1/23/21 5:05:00 PM,C,7.5
1/23/21 9:05:00 PM,C,5
1/24/21 1:05:00 AM,C,3.5
1/24/21 5:05:00 AM,C,3.5
1/24/21 9:05:00 AM,C,4
1/24/21 1:05:00 PM,C,4.5
1/24/21 5:05:00 PM,C,4.5
1/24/21 9:05:00 PM,C,3.5
1/25/21 1:05:00 AM,C,3
1/25/21 5:05:00 AM,C,3
1/25/21 9:05:00 AM,C,3
1/25/21 1:05:00 PM,C,5.5
1/25/21 5:05:00 PM,C,5
1/25/21 9:05:00 PM,C,3.5
1/26/21 1:05:00 AM,C,3
1/26/21 5:05:00 AM,C,2.5
1/26/21 9:05:00 AM,C,2.5
1/26/21 1:05:00 PM,C,2.5
1/26/21 5:05:00 PM,C,2.5
1/26/21 9:05:00 PM,C,3
1/27/21 1:05:00 AM,C,3
1/27/21 5:05:00 AM,C,3
1/27/21 9:05:00 AM,C,3
1/27/21 1:05:00 PM,C,4.5
1/27/21 5:05:00 PM,C,5
1/27/21 9:05:00 PM,C,4.5
1/28/21 1:05:00 AM,C,4.5
1/28/21 5:05:00 AM,C,4
1/28/21 9:05:00 AM,C,4.5
1/28/21 1:05:00 PM,C,7
1/28/21 5:05:00 PM,C,7
1/28/21 9:05:00 PM,C,6
1/29/21 1:05:00 AM,C,5
1/29/21 5:05:00 AM,C,5
1/29/21 9:05:00 AM,C,5
1/29/21 1:05:00 PM,C,9
1/29/21 5:05:00 PM,C,7.5
1/29/21 9:05:00 PM,C,6.5
1/30/21 1:05:00 AM,C,5.5
1/30/21 5:05:00 AM,C,5.5
1/30/21 9:05:00 AM,C,5.5
1/30/21 1:05:00 PM,C,7
1/30/21 5:05:00 PM,C,7.5
1/30/21 9:05:00 PM,C,7
1/31/21 1:05:00 AM,C,7
1/31/21 5:05:00 AM,C,7
1/31/21 9:05:00 AM,C,7
1/31/21 1:05:00 PM,C,8
1/31/21 5:05:00 PM,C,8.5
1/31/21 9:05:00 PM,C,8
2/1/21 1:05:00 AM,C,7.5
2/1/21 5:05:00 AM,C,7.5
2/1/21 9:05:00 AM,C,7
2/1/21 1:05:00 PM,C,8.5
2/1/21 5:05:00 PM,C,8
2/1/21 9:05:00 PM,C,7
2/2/21 1:05:00 AM,C,6.5
2/2/21 5:05:00 AM,C,6.5
2/2/21 9:05:00 AM,C,6
2/2/21 1:05:00 PM,C,8.5
2/2/21 5:05:00 PM,C,8
2/2/21 9:05:00 PM,C,6.5
2/3/21 1:05:00 AM,C,5.5
2/3/21 5:05:00 AM,C,4
2/3/21 9:05:00 AM,C,4.5
2/3/21 1:05:00 PM,C,8
2/3/21 5:05:00 PM,C,8
2/3/21 9:05:00 PM,C,5.5
2/4/21 1:05:00 AM,C,4
2/4/21 5:05:00 AM,C,3.5
2/4/21 9:05:00 AM,C,3.5
2/4/21 1:05:00 PM,C,8
2/4/21 5:05:00 PM,C,8
2/4/21 9:05:00 PM,C,6.5
2/5/21 1:05:00 AM,C,5.5
2/5/21 5:05:00 AM,C,5.5
2/5/21 9:05:00 AM,C,5.5
2/5/21 1:05:00 PM,C,7
2/5/21 5:05:00 PM,C,7.5
2/5/21 9:05:00 PM,C,7
2/6/21 1:05:00 AM,C,7
2/6/21 5:05:00 AM,C,6.5
2/6/21 9:05:00 AM,C,6
2/6/21 1:05:00 PM,C,7.5
2/6/21 5:05:00 PM,C,8
2/6/21 9:05:00 PM,C,7
2/7/21 1:05:00 AM,C,6.5
2/7/21 5:05:00 AM,C,6.5
2/7/21 9:05:00 AM,C,6.5
2/7/21 1:05:00 PM,C,8.5
2/7/21 5:05:00 PM,C,8
2/7/21 9:05:00 PM,C,7
2/8/21 1:05:00 AM,C,6
2/8/21 5:05:00 AM,C,5.5
2/8/21 9:05:00 AM,C,5.5
2/8/21 1:05:00 PM,C,7.5
2/8/21 5:05:00 PM,C,7.5
2/8/21 9:05:00 PM,C,6
2/9/21 1:05:00 AM,C,5.5
2/9/21 5:05:00 AM,C,5
2/9/21 9:05:00 AM,C,5
2/9/21 1:05:00 PM,C,7.5
