1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: B300000037A60021
Is Mission Active?  true
Mission Start:  Mon Nov 04 19:04:00 PST 2019
Sample Rate:  Every 120 minute(s)
Number of Mission Samples:  3189
Total Samples:  14322
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 �C
Low Temperature Alarm:  -40 �C

Date/Time,Unit,Value
12/17/19 1:04:00 AM,C,2
12/17/19 3:04:00 AM,C,2
12/17/19 5:04:00 AM,C,4
12/17/19 7:04:00 AM,C,2
12/17/19 9:04:00 AM,C,2
12/17/19 11:04:00 AM,C,5
12/17/19 1:04:00 PM,C,10
12/17/19 3:04:00 PM,C,8
12/17/19 5:04:00 PM,C,7
12/17/19 7:04:00 PM,C,3.5
12/17/19 9:04:00 PM,C,1.5
12/17/19 11:04:00 PM,C,1
12/18/19 1:04:00 AM,C,0
12/18/19 3:04:00 AM,C,1.5
12/18/19 5:04:00 AM,C,-1.5
12/18/19 7:04:00 AM,C,-3
12/18/19 9:04:00 AM,C,-2.5
12/18/19 11:04:00 AM,C,2.5
12/18/19 1:04:00 PM,C,7
12/18/19 3:04:00 PM,C,6
12/18/19 5:04:00 PM,C,6
12/18/19 7:04:00 PM,C,6
12/18/19 9:04:00 PM,C,7
12/18/19 11:04:00 PM,C,6
12/19/19 1:04:00 AM,C,6.5
12/19/19 3:04:00 AM,C,6.5
12/19/19 5:04:00 AM,C,6.5
12/19/19 7:04:00 AM,C,7
12/19/19 9:04:00 AM,C,7
12/19/19 11:04:00 AM,C,7
12/19/19 1:04:00 PM,C,9
12/19/19 3:04:00 PM,C,11
12/19/19 5:04:00 PM,C,10.5
12/19/19 7:04:00 PM,C,10.5
12/19/19 9:04:00 PM,C,11
12/19/19 11:04:00 PM,C,11.5
12/20/19 1:04:00 AM,C,11
12/20/19 3:04:00 AM,C,10
12/20/19 5:04:00 AM,C,10
12/20/19 7:04:00 AM,C,10.5
12/20/19 9:04:00 AM,C,11.5
12/20/19 11:04:00 AM,C,12
12/20/19 1:04:00 PM,C,14
12/20/19 3:04:00 PM,C,15
12/20/19 5:04:00 PM,C,14
12/20/19 7:04:00 PM,C,12.5
12/20/19 9:04:00 PM,C,10.5
12/20/19 11:04:00 PM,C,9.5
12/21/19 1:04:00 AM,C,9.5
12/21/19 3:04:00 AM,C,11.5
12/21/19 5:04:00 AM,C,9
12/21/19 7:04:00 AM,C,8.5
12/21/19 9:04:00 AM,C,8
12/21/19 11:04:00 AM,C,8.5
12/21/19 1:04:00 PM,C,8.5
12/21/19 3:04:00 PM,C,8
12/21/19 5:04:00 PM,C,6
12/21/19 7:04:00 PM,C,5
12/21/19 9:04:00 PM,C,4.5
12/21/19 11:04:00 PM,C,4.5
12/22/19 1:04:00 AM,C,4.5
12/22/19 3:04:00 AM,C,4.5
12/22/19 5:04:00 AM,C,4
12/22/19 7:04:00 AM,C,4
12/22/19 9:04:00 AM,C,4
12/22/19 11:04:00 AM,C,4.5
12/22/19 1:04:00 PM,C,4.5
12/22/19 3:04:00 PM,C,5
12/22/19 5:04:00 PM,C,5
12/22/19 7:04:00 PM,C,4.5
12/22/19 9:04:00 PM,C,4.5
12/22/19 11:04:00 PM,C,4
12/23/19 1:04:00 AM,C,3.5
12/23/19 3:04:00 AM,C,3.5
12/23/19 5:04:00 AM,C,3.5
12/23/19 7:04:00 AM,C,3
12/23/19 9:04:00 AM,C,2.5
12/23/19 11:04:00 AM,C,4.5
12/23/19 1:04:00 PM,C,6.5
12/23/19 3:04:00 PM,C,8.5
12/23/19 5:04:00 PM,C,7
12/23/19 7:04:00 PM,C,2
12/23/19 9:04:00 PM,C,0.5
12/23/19 11:04:00 PM,C,-1.5
12/24/19 1:04:00 AM,C,-1.5
12/24/19 3:04:00 AM,C,-3.5
12/24/19 5:04:00 AM,C,-4
12/24/19 7:04:00 AM,C,-2
12/24/19 9:04:00 AM,C,-2.5
12/24/19 11:04:00 AM,C,-0.5
12/24/19 1:04:00 PM,C,4
12/24/19 3:04:00 PM,C,6
12/24/19 5:04:00 PM,C,4.5
12/24/19 7:04:00 PM,C,3.5
12/24/19 9:04:00 PM,C,3
12/24/19 11:04:00 PM,C,2.5
12/25/19 1:04:00 AM,C,2.5
12/25/19 3:04:00 AM,C,3
12/25/19 5:04:00 AM,C,3
12/25/19 7:04:00 AM,C,3.5
12/25/19 9:04:00 AM,C,2.5
12/25/19 11:04:00 AM,C,4.5
12/25/19 1:04:00 PM,C,9.5
12/25/19 3:04:00 PM,C,11.5
12/25/19 5:04:00 PM,C,7
